step,loss,seconds,tokens,mlx_active_peak_bytes,rss_peak_bytes
149,6.456381797790527,0.9232146249851212,8192,5430815056,3120971776
150,6.362990617752075,0.9583420419949107,8192,5430815056,3120971776
151,6.310199499130249,0.9628539580153301,8192,5430815056,3120971776
152,6.338505268096924,0.9460351669986267,8192,5430815056,3120971776
153,6.446279525756836,0.9597795000008773,8192,5430815056,3120971776
154,6.295165061950684,0.9337380419892725,8192,5430815056,3120971776
155,6.31453275680542,0.9122736669960432,8192,5430815056,3120971776
156,6.209386110305786,0.9573455839999951,8192,5430815056,3120971776
157,6.275606632232666,0.938225958001567,8192,5430815056,3120971776
158,6.216542720794678,0.9595217499881983,8192,5430815056,3120971776
159,6.358882188796997,0.9713345830095932,8192,5430815056,3120971776
160,6.505219459533691,0.9898918750113808,8192,5430815056,3120971776
161,6.262003421783447,0.955705999978818,8192,5430815056,3120971776
162,6.587310314178467,0.9055527080199681,8192,5430815056,3120971776
163,6.467859983444214,0.9286718330113217,8192,5430815056,3120971776
164,6.47215723991394,0.9338959580054507,8192,5430815056,3120971776
165,6.303162097930908,0.9321097500214819,8192,5430815056,3120971776
166,6.2116992473602295,0.9315787079976872,8192,5430815056,3120971776
167,6.439997673034668,0.9462979589879978,8192,5430815056,3120971776
168,6.40142560005188,0.9493760840268806,8192,5430815056,3120971776
169,6.247617959976196,0.954898249998223,8192,5430815056,3120971776
170,6.310311794281006,0.9196407079871278,8192,5430815056,3120971776
171,6.4491798877716064,0.9620892080129124,8192,5430815056,3120971776
172,6.17042350769043,0.9173262919939589,8192,5430815056,3120971776
173,6.204944372177124,0.9096979160094634,8192,5430815056,3120971776
174,6.374323844909668,0.9064205000177026,8192,5430815056,3120971776
175,6.2477521896362305,0.9402771669847425,8192,5430815056,3120971776
176,6.2412025928497314,0.9301653330039699,8192,5430815056,3120971776
177,6.233543157577515,0.9485486250196118,8192,5430815056,3120971776
178,6.380863666534424,0.9272360000177287,8192,5430815056,3120971776
179,6.405655384063721,0.9549640000041109,8192,5430815056,3120971776
180,6.4099555015563965,0.9204385000048205,8192,5430815056,3120971776
181,6.261713981628418,0.9057742500153836,8192,5430815056,3120971776
182,6.423832893371582,0.898900500003947,8192,5430815056,3120971776
183,6.347004413604736,0.895308125007432,8192,5430815056,3120971776
184,6.189964771270752,0.918038957985118,8192,5430815056,3120971776
185,6.245590686798096,0.9037196249992121,8192,5430815056,3120971776
186,6.52745246887207,0.9551890419970732,8192,5430815056,3120971776
187,6.369234085083008,0.9628180410072673,8192,5430815056,3120971776
188,6.1955859661102295,0.9309591249912046,8192,5430815056,3120971776
189,6.215963125228882,0.9113694580155425,8192,5430815056,3120971776
190,6.324770450592041,0.9029054580023512,8192,5430815056,3120971776
191,6.19434928894043,0.8783513749949634,8192,5430815056,3120971776
192,6.3160622119903564,0.8716462079901248,8192,5430815056,3120971776
193,6.222903728485107,0.9063008340017404,8192,5430815056,3120971776
194,6.190763235092163,0.9627614589990117,8192,5430815056,3120971776
195,6.260293483734131,0.9377960420097224,8192,5430815056,3120971776
196,6.10369348526001,0.8993575409986079,8192,5430815056,3120971776
197,6.229569435119629,0.897293540998362,8192,5430815056,3120971776
198,6.37579870223999,0.8637593750027008,8192,5430815056,3120971776
199,6.330069065093994,0.8844839170051273,8192,5430815056,3120971776
